               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 130,             0.06399,             0.44632,            0.021137,           0.0051829,             0.32075,           0.0039512,           0.0007867,            0.071965,            0.092745,            0.027393,           0.0064816,           0.0064816,           0.0064816
                 131,            0.063799,               0.448,            0.021129,           0.0054487,             0.33424,           0.0036395,          0.00075695,            0.071548,            0.095352,            0.027386,           0.0064356,           0.0064356,           0.0064356
                 132,            0.063935,             0.44961,            0.021155,           0.0056846,             0.23445,           0.0037522,          0.00079884,            0.071055,            0.089369,            0.027445,           0.0063895,           0.0063895,           0.0063895
                 133,            0.064026,             0.45021,            0.021144,           0.0052758,             0.32936,           0.0036429,          0.00077332,            0.071296,            0.090928,            0.027466,           0.0063432,           0.0063432,           0.0063432
                 134,            0.064041,             0.45162,            0.021145,           0.0051601,             0.24965,           0.0036034,          0.00076087,            0.071236,            0.088717,            0.027475,           0.0062969,           0.0062969,           0.0062969
                 135,             0.06383,             0.44401,            0.021075,           0.0051452,             0.27819,           0.0061471,           0.0017865,            0.070737,            0.087444,            0.027526,           0.0062505,           0.0062505,           0.0062505
                 136,            0.063987,             0.44541,            0.021132,           0.0058398,             0.27241,           0.0040148,          0.00087586,            0.071178,            0.090614,            0.027389,            0.006204,            0.006204,            0.006204
                 137,            0.063638,             0.44225,            0.021111,           0.0060581,             0.30417,           0.0040238,          0.00086813,            0.071415,            0.090795,            0.027365,           0.0061574,           0.0061574,           0.0061574
                 138,            0.063814,             0.44719,            0.021192,           0.0054229,             0.32977,           0.0037123,          0.00079503,              0.0711,            0.091797,            0.027446,           0.0061107,           0.0061107,           0.0061107
                 139,             0.06405,             0.44059,            0.021128,           0.0055312,             0.36311,           0.0038686,          0.00087482,            0.071303,            0.090529,            0.027338,            0.006064,            0.006064,            0.006064
                 140,            0.063819,             0.45112,            0.021204,           0.0055915,             0.21982,           0.0039698,           0.0008624,            0.070818,            0.087661,            0.027398,           0.0060172,           0.0060172,           0.0060172
                 141,            0.063815,             0.45114,            0.021181,           0.0055598,             0.19792,           0.0037738,          0.00082937,            0.071582,            0.087507,            0.027442,           0.0059704,           0.0059704,           0.0059704
                 142,            0.063486,               0.451,            0.021117,           0.0055784,             0.32397,           0.0038068,          0.00082172,            0.071529,             0.10001,            0.027453,           0.0059235,           0.0059235,           0.0059235
                 143,            0.063644,             0.44735,            0.021138,           0.0058541,             0.27741,           0.0046178,           0.0012381,            0.071741,             0.09876,            0.027362,           0.0058766,           0.0058766,           0.0058766
                 144,            0.063533,             0.44683,            0.021124,           0.0053924,             0.27287,           0.0042039,           0.0010117,            0.071701,            0.087635,            0.027351,           0.0058296,           0.0058296,           0.0058296
                 145,             0.06364,              0.4471,            0.021145,           0.0054333,             0.30336,           0.0036145,          0.00077188,            0.071786,            0.086863,            0.027322,           0.0057826,           0.0057826,           0.0057826
                 146,              0.0637,             0.44915,            0.021166,           0.0056194,             0.27937,           0.0062064,           0.0015262,            0.071601,            0.089037,            0.027378,           0.0057355,           0.0057355,           0.0057355
                 147,            0.064109,             0.45033,            0.021161,           0.0056586,              0.2843,           0.0050109,           0.0011725,            0.071337,            0.090908,            0.027403,           0.0056884,           0.0056884,           0.0056884
                 148,            0.064334,             0.44504,            0.021094,           0.0054244,             0.33802,           0.0036749,          0.00076781,            0.071839,             0.09277,            0.027381,           0.0056413,           0.0056413,           0.0056413
